,Store,Name,Store Status,Address,City,State,Zip Code,Report Date,Latitude,Longitude
841,4641,Kum & Go #573 / SE 14th DM,A,5830 SE 14th St,Des Moines,IA,50315,10/01/2016,41.533403,-93.59687
842,4642,Liquor and Tobacco Outlet / Univ Ave Waterloo,A,2844 University Ave,Waterloo,IA,50701,10/01/2016,42.498321,-92.382928
843,4643,Cubby's Red Oak,A,"2405, N Broadway St",Red Oak,IA,51566,10/01/2016,41.027387,-95.232924
844,4644,Kwik Shop #588 / Davenport,A,"1136, E Locust St",Davenport,IA,52803,10/01/2016,41.538288,-90.558658
845,4645,Kwik Shop #589 / Eldridge,A,"1, Grove Rd",Eldridge,IA,52748,10/01/2016,41.694958,-90.548678
846,4647,B and B EAST / Waterloo,A,1615 Bishop Ave,Waterloo,IA,50707,10/01/2016,42.49807,-92.293057
847,4648,Prime Mart / Broadway Waterloo,A,508 Broadway St,Waterloo,IA,50703,10/01/2016,42.510573,-92.345104
848,4650,Loofts on 9 Liquor Here or Liquor There,A,"202, W 4th Ave",Swea City,IA,50590,10/01/2016,43.38496,-94.308749
849,4651,Casey's General Store #2300 / Jewell,A,301 MAIN ST,Jewell,IA,50130,10/01/2016,42.302654,-93.640039
850,4652,Brady Mart Food & Liquor,A,"3107, Brady St",Davenport,IA,52803,10/01/2016,41.552205,-90.569702
851,4653,Casey's General Store #1617 / Jefferson,A,"508, N Elm",Jefferson,IA,50129,10/01/2016,42.02014,-94.377422
852,4654,KUM & GO #510 / STUART,A,629 S Division St,Stuart,IA,50250,10/01/2016,41.503669,-94.318375
853,4655,Casey's General Store #2237 / Prairie City,A,1002 W 2nd St,Prairie City,IA,50228,10/01/2016,41.596719,-93.247551
854,4656,Casey's General Store #2301 / Ames,A,17005 Hwy 69,Ames,IA,50010,10/01/2016,42.106452,-93.620453
855,4657,Casey's General Store #2526 / Wellsburg,A,308 N Washington,Wellsburg,IA,50680,10/01/2016,,
856,4658,Casey's General Store #3027 / Iowa Falls,A,904 Washington Ave,Iowa Falls,IA,50126,10/01/2016,42.519634,-93.268365
857,4659,Casey's General Store #2802 / Conrad,A,409 E Center,Conrad,IA,50621,10/01/2016,42.224536,-92.868874
858,4660,Hill Brothers Jiffy Mart / Cedar Rapids,A,"1904, Mt Vernon Rd SE",Cedar Rapids,IA,52403,10/01/2016,41.977226,-91.642558
859,4661,Quik Trip #531 / Grimes,A,"1900, SE 37th St",Grimes,IA,50111,10/01/2016,41.658525,-93.773467
860,4662,Guppy's On The Go / Cedar Rapids,A,"1532, Ellis Blvd NW",Cedar Rapids,IA,52405,10/01/2016,41.988646,-91.682151
861,4663,Casey's General Store #3077 / Peosta,A,236 Peosta St,Peosta,IA,52068,10/01/2016,42.443956,-90.850389
862,4664,Casey's General Store #24 / Boone,A,1127 Story,Boone,IA,50036,10/01/2016,42.067645,-93.880068
863,4665,Casey's General Store #2896 / Ankeny,A,2601 SE Creekview Dr,Ankeny,IA,50021,10/01/2016,41.703903,-93.571441
864,4667,Kum & Go #56 / Bevington,I,101 E Ia Highway 92,Bevington,IA,50033,10/01/2016,41.360431,-93.790419
865,4668,Clear Lake Payless Foods,A,20 South 4th St,Clear Lake,IA,50428,10/01/2016,43.135827,-93.380243
866,4669,Vom Fass / Des Moines,A,"833, 42nd St",Des Moines,IA,50312,10/01/2016,41.593431,-93.674384
867,4670,Guppy's On The Go / Tripoli,A,600 7TH AVE SW,Tripoli,IA,50676,10/01/2016,42.802374,-92.264268
868,4672,The Pit Stop / River City Liquor,I,402 S Hwy 52,Guttenberg,IA,52052,10/01/2016,42.782424,-91.100471
869,4673,Sonny's Super Market / West Point,A,327 5th St,West Point,IA,52656,10/01/2016,40.717867,-91.452491
870,4674,Kum & Go #227 / Ames,A,2108 ISAAC NEWTON DR,Ames,IA,50010,10/01/2016,42.009586,-93.585884
871,4675,Kum & Go #113 / Ames,A,2801 E 13th St,Ames,IA,50010,10/01/2016,42.034562,-93.575702
872,4676,Sam's Mini Mart / Sioux City,A,711 Gordon Dr,Sioux City,IA,51101,10/01/2016,42.489817,-96.401114
873,4677,Costco Wholesale #1111 / Coralville,A,2900 Heartland Dr,Coralville,IA,52241,10/01/2016,41.698028,-91.614941
874,4678,Fareway Stores #124 / Adel,A,804 Nile Kinnick Dr,Adel,IA,50003,10/01/2016,41.610394,-94.016889
875,4679,Walgreens #12393 / Cedar Rapids,A,5750 C Ave NE,Cedar Rapids,IA,52402,10/01/2016,42.035993,-91.638516
876,4681,Spirits & Such,I,100 E Elm St,West Union,IA,52175,10/01/2016,42.961269,-91.807891
877,4683,New Star 3 / Waterloo,I,1459 Ansborough Ave,Waterloo,IA,50701,10/01/2016,42.493091,-92.376863
878,4684,Indy 66 #928 / Indianola,A,1201 N Jefferson,Indianola,IA,50125,10/01/2016,41.371668,-93.558423
879,4685,Kwik Stop Food Mart,A,2360 Central,Dubuque,IA,52001,10/01/2016,42.515688,-90.67267
880,4686,Sunny's Mart / Clinton,I,630 N 3rd ST,Clinton,IA,52732,10/01/2016,41.850694,-90.189909
881,4687,Kum & Go #517 / Cedar Rapids,A,3132 1st Ave NE,Cedar Rapids,IA,52402,10/01/2016,42.009649,-91.634941
882,4688,Walgreens #10770 / Carroll,A,105 E 6th St,Carroll,IA,51401,10/01/2016,42.065505,-94.866671
883,4689,Walgreens #11759 / Fort Madison,A,2639 Avenue L,Fort Madison,IA,52627,10/01/2016,40.626968,-91.344306
884,4690,Super Stop and Shop / Baldwin,A,5358 Hwy 64,Baldwin,IA,52207,10/01/2016,42.073361,-90.834314
885,4691,Railroad Street Tobacco and Spirits,I,701 Railroad St,Iowa Falls,IA,50126,10/01/2016,42.51871,-93.265716
886,4692,Walgreens #05886 / Keokuk,A,1215 Main St,Keokuk,IA,52632,10/01/2016,40.401562,-91.389382
887,4694,Rina Mart LLC / Davenport,A,"3815, West Kimberly Rd",Davenport,IA,52806,10/01/2016,41.561756,-90.63145
888,4695,Walgreens #09791 / Altoona,A,101 8th St SE,Altoona,IA,50009,10/01/2016,41.644039,-93.464184
889,4696,Quik Trip #517 / West Des Moines,A,1451 22nd St,West Des Moines,IA,50266,10/01/2016,41.59527,-93.735967
890,4697,Southside Liquor & Tobacco / Iowa City,A,601 Hollywood Blvd,Iowa City,IA,52240,10/01/2016,41.643824,-91.527472
891,4698,Quality Quick Stop,A,201 W Burlington Ave,Fairfield,IA,52556,10/01/2016,41.006639,-91.965379
892,4699,Walgreens #06553 / Bettendorf,A,830 Middle Rd,Bettendorf,IA,52722,10/01/2016,41.538451,-90.521768
893,4700,J & C Grocery / Allison,A,"306, N Main",Allison,IA,50602,10/01/2016,42.753203,-92.795137
894,4701,Walgreens #11193 / Boone,A,310 Story St,Boone,IA,50036,10/01/2016,42.059115,-93.879992
895,4702,Walgreens #05361 / Fort Dodge,A,2503 5th Ave S,Fort Dodge,IA,50501,10/01/2016,42.501197,-94.162484
896,4703,Walgreens #00910 / Sioux City,A,100 Pierce St,Sioux City,IA,51101,10/01/2016,42.490838,-96.404911
897,4704,The Filling Station / Council Bluffs,A,1531 2nd Ave,Council Bluffs,IA,51501,10/01/2016,41.259698,-95.867208
898,4705,Walgreens #05977 / Coralville,A,102 Second St,Coralville,IA,52241,10/01/2016,41.669304,-91.566458
899,4706,Walgreens #05144 / Clinton,A,1905 N  2nd St,Clinton,IA,52732,10/01/2016,41.866829,-90.181935
900,4707,Walgreens #05119 / Clinton,A,806 S  4th St,Clinton,IA,52732,10/01/2016,41.837297,-90.193208
901,4708,No Frills Supermarkets #803 / Glenwood,A,423 SHARP ST,Glenwood,IA,51534,10/01/2016,41.04635,-95.742987
902,4709,Walgreens #12108 / Ames,A,2719 Grand Ave,Ames,IA,50010,10/01/2016,42.048976,-93.620635
903,4710,Walgreens #09708 / Dubuque,A,55 John F Kennedy Rd,Dubuque,IA,52002,10/01/2016,42.493379,-90.715703
904,4711,Walgreens #06154 / Dubuque,A,2260 John F Kennedy Rd,Dubuque,IA,52002,10/01/2016,42.511552,-90.720519
905,4712,Walgreens #11942 / Dubuque,A,345 E 20th St,Dubuque,IA,52001,10/01/2016,42.512068,-90.667018
906,4713,Walgreens #10985 / Coralville,A,2751 Heartland Dr,Coralville,IA,52241,10/01/2016,41.70051,-91.60946
907,4714,Walgreens #05943 / Indianola,A,1000 N Jefferson St,Indianola,IA,50125,10/01/2016,,
908,4715,Walgreens #06678 / West Des Moines,A,1999 Grand Ave,West Des Moines,IA,50265,10/01/2016,41.57132,-93.731512
909,4716,Walgreens #11153 / Spencer,A,800 Grand Ave,Spencer,IA,51301,10/01/2016,43.146081,-95.144927
910,4717,Walgreens #05512 / Bettendorf,A,3425 Middle Rd,Bettendorf,IA,52722,10/01/2016,41.550775,-90.485277
911,4718,Walgreens #06623 / West Des Moines,A,1660 22nd St,West Des Moines,IA,50266,10/01/2016,41.597473,-93.736117
912,4719,Walgreens #06677 / West Des Moines,A,4900 Mills Civic Pkwy,West Des Moines,IA,50265,10/01/2016,41.559128,-93.770018
913,4720,Chariton BP,A,"107, East Grace",Chariton,IA,50049,10/01/2016,41.005258,-93.293312
914,4721,Walgreens #05044 / Burlington,A,3245 Agency St,Burlington,IA,52601,10/01/2016,40.814794,-91.14054
915,4722,Walgreens #09476 / Burlington,A,201 S Central Ave,Burlington,IA,56201,10/01/2016,40.80712,-91.112856
916,4723,Walgreens #10557 / Cedar Falls,A,2509 Whitetail Dr,Cedar Falls,IA,50613,10/01/2016,42.540369,-92.476109
917,4724,Walgreens #05942 / Newton,A,1204 1st Ave East,Newton,IA,50208,10/01/2016,41.699223,-93.038091
918,4725,Casey's General Store #1548 / Ankeny,A,2905 W  1st St,Ankeny,IA,50023,10/01/2016,41.731708,-93.638498
919,4726,Walgreens #07454 / Ankeny,A,901 N Ankeny Blvd,Ankeny,IA,50021,10/01/2016,41.738925,-93.600264
920,4727,Walgreens #07996 / Ankeny,A,2702 SE Delaware Ave,Ankeny,IA,50021,10/01/2016,41.702859,-93.581216
921,4728,Walgreens #05077 / Iowa City,A,2214 Muscatine Ave,Iowa City,IA,52240,10/01/2016,41.649538,-91.502717
922,4730,Walgreens #05944 / Johnston,A,6200 Merle Hay Rd,Johnston,IA,50131,10/01/2016,41.673355,-93.697684
923,4731,Walgreens #05060 / Clive,A,12753 University Ave,Clive,IA,50325,10/01/2016,41.600487,-93.793613
924,4732,Walgreens #07967 / Clive,A,15601 Hickman Rd,Clive,IA,50325,10/01/2016,,
925,4733,Walgreens #03773 / Urbandale,A,4600 86th St,Urbandale,IA,50322,10/01/2016,41.643913,-93.736536
926,4734,Walgreens #04973 / Urbandale,A,7000 Douglas Ave,Urbandale,IA,50322,10/01/2016,41.629407,-93.712816
927,4735,Walgreens #01301 / Ottumwa,A,327 W 4th St,Ottumwa,IA,52501,10/01/2016,41.021716,-92.41359
928,4736,Walgreens #03876 / Marion,A,1225 7th Ave,Marion,IA,52302,10/01/2016,42.033295,-91.596312
929,4737,Walgreens #11330 / Storm Lake,A,800 Lake Ave,Storm Lake,IA,50588,10/01/2016,42.647103,-95.200778
930,4738,Casey's General Store #2284 / Council Bluffs,A,"1030, Veteran Memorial Hwy",Council Bluffs,IA,51501,10/01/2016,41.219703,-95.860337
931,4739,Walgreens #05306 / Council Bluffs,A,301 W Bennett Ave,Council Bluffs,IA,51503,10/01/2016,41.24476,-95.82819
932,4740,Walgreens #04405 / Council Bluffs,A,2508 W Broadway,Council Bluffs,IA,51501,10/01/2016,41.26194,-95.882665
933,4741,Walgreens #03700 / Council Bluffs,A,535 E Broadway,Council Bluffs,IA,51503,10/01/2016,41.2661,-95.839661
934,4742,No Frills Supermarkets #786 / Council Bluffs,I,"1817, W Broadway",Council Bluffs,IA,51501,10/01/2016,41.261863,-95.870993
935,4743,No Frills Supermarkets #791 / Council Bluffs,A,1801 Valley View Dr,Council Bluffs,IA,51503,10/01/2016,41.243851,-95.818773
936,4744,Walgreens #03875 / Cedar Rapids,A,2821 1st Ave SE,Cedar Rapids,IA,52402,10/01/2016,42.005508,-91.634824
937,4745,Walgreens #05042 / Cedar Rapids,A,3325 16th Ave SW,Cedar Rapids,IA,52404,10/01/2016,41.963477,-91.715363
938,4746,Walgreens #05885 / Muscatine,A,1703 Park Ave,Muscatine,IA,52761,10/01/2016,41.44464,-91.030382
939,4747,Walgreens #11709 / Davenport,A,1805 Brady St,Davenport,IA,52803,10/01/2016,41.537795,-90.57401
940,4748,Walgreens #06186 / Davenport,A,4011 E 53rd St,Davenport,IA,52807,10/01/2016,41.574851,-90.514255
941,4749,Walgreens #05239 / Davenport,A,1660 W Locust St,Davenport,IA,52804,10/01/2016,41.538253,-90.600599
942,4750,Walgreens #04041 / Davenport,A,1525 E Kimberly,Davenport,IA,52807,10/01/2016,41.556786,-90.552365
943,4751,Walgreens #03595 / Davenport,A,1720 W Kimberly Rd,Davenport,IA,52806,10/01/2016,41.560071,-90.60138
944,4752,Gasland / Burlington,A,1003 Summer St,Burlington,IA,52655,10/01/2016,40.797088,-91.114795
945,4753,Casey's General Store #2521 / Adair,A,110 S 5th St,Adair,IA,50002,10/01/2016,41.4954,-94.64345
946,4754,Walgreens #12148 / Waverly,A,320 W Bremer Ave,Waverly,IA,50677,10/01/2016,42.725721,-92.475049
947,4755,Walgreens #05941 / Mason City,A,1251 4th St SW,Mason City,IA,50401,10/01/2016,43.148333,-93.220422
948,4756,Walgreens #03196 / Marshalltown,A,5 E Anson,Marshalltown,IA,50158,10/01/2016,42.038119,-92.911565
949,4757,EZ Mart / Bondurant,A,1111 SE Lincoln St,Bondurant,IA,50035,10/01/2016,41.692601,-93.457157
950,4759,Walgreens #10855 / Waterloo,A,1850 Logan Ave,Waterloo,IA,50703,10/01/2016,42.527126,-92.337563
951,4760,Walgreens #07455 / Waterloo,A,111 W Ridgeway Ave,Waterloo,IA,50701,10/01/2016,42.469401,-92.357476
952,4761,Walgreens #03590 / Waterloo,A,3910 University Ave,Waterloo,IA,50701,10/01/2016,42.504991,-92.402855
953,4762,Huber's Store Inc.,A,101 Main St,Fort Atkinson,IA,52144,10/01/2016,43.14339,-91.932112
954,4764,New Star / Fort Dodge,I,1923 5th Ave S,Fort Dodge,IA,50501,10/01/2016,42.501169,-94.170859
955,4765,Kwik Stop C-Stores / Dubuque,A,2335 University Ave,Dubuque,IA,52001,10/01/2016,42.499474,-90.696964
956,4766,Keywest Conoco / Dubuque,A,2150 Twin Valley Dr,Dubuque,IA,52003,10/01/2016,42.45985,-90.674424
957,4767,Casey's General Store #3075 / Ankeny,A,6981 NE 14th St,Ankeny,IA,50023,10/01/2016,41.687793,-93.600659
958,4768,Kum & Go #777 / Urbandale,I,8228 Douglas Ave,Urbandale,IA,50322,10/01/2016,41.629152,-93.731344
959,4769,Elma Locker and Grocery,A,100 Grant St,Elma,IA,50628,10/01/2016,43.244311,-92.435443
960,4770,Casey's General Store #3080 / Hudson,A,"354, E Eldora Rd",Hudson,IA,50643,10/01/2016,42.409517,-92.449476
961,4771,Cenex Gas Station,A,"502, E Ave NW",Cedar Rapids,IA,52402,10/01/2016,41.977958,-91.680323
962,4773,"Fast Mart 2, LLC",A,2704 Vine St,West Des Moines,IA,50265,10/01/2016,41.580248,-93.741609
963,4774,Casey's General Store #3034 / Estherville,A,"1615, Central Ave",Estherville,IA,51334,10/01/2016,43.402229,-94.822033
964,4775,Casey's General Store #37 / Dakota City,A,"502, Main",Dakota City,IA,50529,10/01/2016,42.721419,-94.200785
965,4777,Casey's General Store #1365 / Paullina,A,"315, E Grand Ave",Paullina,IA,51046,10/01/2016,42.982804,-95.684749
966,4778,Casey's General Store #3030 / Storm Lake,A,825 Fundt Dr,Storm Lake,IA,50588,10/01/2016,42.646493,-95.190494
967,4779,Casey's General Store #25 / Mount Ayr,A,"300, W South St",Mount Ayr,IA,50854,10/01/2016,40.710908,-94.240402
968,4780,Casey's General Store #3043 / Britt,A,"576, N Main Ave",Britt,IA,50423,10/01/2016,43.102653,-93.802043
969,4781,Casey's General Store #3079 / Early,A,"2245, Us Hwy 71",Early,IA,50535,10/01/2016,42.467201,-95.14799
970,4782,Casey's General Store #2529 / Lamoni,A,406 E Main St,Lamoni,IA,50140,10/01/2016,40.62366,-93.92909
971,4783,Casey's General Store #1684 / Emmetsburg,A,"2406, Main St",Emmetsburg,IA,50536,10/01/2016,43.111911,-94.68211
972,4785,Casey's General Store #2835 / Avoca,A,1019 N Chestnut St,Avoca,IA,51521,10/01/2016,41.485575,-95.336353
973,4786,Casey's General Store #1706 / Winterset,A,1021 N 1st St,Winterset,IA,50273,10/01/2016,41.343626,-94.013479
974,4787,Guppy's On The Go Swisher,A,2722 NE 120th St,Swisher,IA,52338,10/01/2016,41.847894,-91.664592
975,4788,Walgreens #12580 / Cedar Rapids,A,324 Edgewood Rd NW,Cedar Rapids,IA,52405,10/01/2016,41.975039,-91.715942
976,4789,Katy Did's General Store,A,419 Merrill St,Bussey,IA,50044,10/01/2016,41.204759,-92.886643
977,4790,Mediapolis Fast Break,A,"109, Wapello St",Mediapolis,IA,52405,10/01/2016,41.007416,-91.170025
978,4791,Walgreens #05470 / Sioux City,A,4650 Morningside Ave,Sioux City,IA,51106,10/01/2016,42.470416,-96.347085
979,4792,Casey's General Store #2899 / De Soto,A,1100 Greene St,De Soto,IA,50069,10/01/2016,41.614398,-94.020643
980,4793,Fort Madison Fast Break,A,5002 Avenue O,Fort Madison,IA,52627,10/01/2016,40.624074,-91.377416
981,4794,Smokin' Joe's #17 Tobacco and Liquor Outlet,A,110 S Roosevelt Hwy 61,Burlington,IA,52601,10/01/2016,40.809397,-91.141203
982,4795,Walgreens #00359 / Des Moines,A,2545 E Euclid Ave,Des Moines,IA,50317,10/01/2016,41.627702,-93.568668
983,4796,Walgreens #04714 / Des Moines,A,4555 Fleur Dr,Des Moines,IA,50321,10/01/2016,41.542957,-93.644941
984,4797,Walgreens #05362 / Des Moines,A,1330 E University Ave,Des Moines,IA,50316,10/01/2016,41.600612,-93.601336
985,4798,Walgreens #05721 / Des Moines,A,3140 SE 14th St,Des Moines,IA,50320,10/01/2016,41.555952,-93.596914
986,4799,Walgreens #05777 / Des Moines,A,2930 E University Ave,Des Moines,IA,50317,10/01/2016,41.600575,-93.559285
987,4800,Walgreens #07968 / Des Moines,A,6200 SE 14th St,Des Moines,IA,50320,10/01/2016,41.5282,-93.596871
988,4801,Walgreens #05852 / Des Moines,A,3030 University Ave,Des Moines,IA,50311,10/01/2016,41.60037,-93.658747
989,4802,Walgreens #07452 / Des Moines,A,4415 Douglas Ave,Des Moines,IA,50310,10/01/2016,41.62949,-93.678747
990,4803,Walgreens #07453 / Des Moines,A,104 E Euclid Ave,Des Moines,IA,50313,10/01/2016,41.627683,-93.617219
991,4804,Walgreens #07833 / Des Moines,A,3501 Ingersoll Ave,Des Moines,IA,50312,10/01/2016,41.586323,-93.664571
992,4805,Liquor Tobacco & Grocery / Fort Dodge,A,902 1st Ave N,Fort Dodge,IA,50501,10/01/2016,42.506332,-94.186138
993,4806,Giri's Liquor Store / West Liberty,A,"1006, N Columbus St",West Liberty,IA,52776,10/01/2016,41.578585,-91.260581
994,4807,Williamsburg Foods,A,"103, W Walnut St",Williamsburg,IA,52361,10/01/2016,41.662819,-92.007391
995,4808,CB Quick Stop / Council Bluffs,A,"3500, Ave A",Council Bluffs,IA,51501,10/01/2016,41.262812,-95.902474
996,4810,Kum & Go #518 / Ankeny,A,3603 NE Otterview Circle,Ankeny,IA,50021,10/01/2016,41.761834,-93.572089
997,4811,Casey's General Store #1327 / Lovilia,A,"1807, Hwy 5 S",Lovilia,IA,50150,10/01/2016,41.135611,-92.906673
998,4813,USA Food and Gas / Grand Mound,A,"2293, Hwy 30",Grand Mound,IA,52751,10/01/2016,41.828106,-90.646441
999,4817,Casey's General Store #3217 / Knoxville,A,"1201, E Main St",Knoxville,IA,50138,10/01/2016,41.318981,-93.086254
1000,4818,Decorah Mart,A,"303, College Dr",Decorah,IA,52101,10/01/2016,43.307728,-91.797038
1001,4819,Super Stop 2 / Altoona,A,2635 Adventureland Dr,Altoona,IA,50009,10/01/2016,41.65854,-93.494642
1002,4820,Lil' Chubs Corner Stop,A,712 S Oak St,Inwood,IA,51240,10/01/2016,43.30226,-96.430827
1003,4821,Casey's General Store #3215 / Oskaloosa,A,901 S Market St,Oskaloosa,IA,52577,10/01/2016,41.287608,-92.645078
1004,4823,Casey's General Store #3223 / Creston,A,903 N Sumner Ave,Creston,IA,50801,10/01/2016,41.066824,-94.372568
1005,4824,Casey's General Store #3224 / Creston,A,301 W Taylor St,Creston,IA,50801,10/01/2016,41.049199,-94.364142
1006,4825,Casey's General Store #3212 / Osceola,A,100 W McLANE ST,Osceola,IA,50213,10/01/2016,41.030592,-93.766642
1007,4827,Sauce,I,108 E COLLEGE ST,Iowa City,IA,52240,10/01/2016,41.658979,-91.533522
1008,4828,Casey's General Store #3228 / Marshalltown,A,916 E Main St,Marshalltown,IA,50158,10/01/2016,42.049238,-92.896472
1009,4829,Central City 2,A,1501 Michigan Ave,Des Moines,IA,50314,10/01/2016,41.60572,-93.613739
1010,4831,L & M Gas & Grocery / Boone,A,"320, W Mamie Eisenhower Ave",Boone,IA,50036,10/01/2016,42.05934,-93.896855
1011,4834,Muscatine Fast Break,I,2603 Second Ave,Muscatine,IA,52761,10/01/2016,41.451954,-91.034888
1012,4836,Kum & Go #52 / Iowa City,A,25 W Burlington St,Iowa City,IA,52240,10/01/2016,41.657904,-91.537252
1013,4837,Kum & Go #51 / Iowa City,A,323 E Burlington St,Iowa City,IA,52240,10/01/2016,41.657837,-91.530633
1014,4838,Casey's General Store #2448 / Ogden,A,"102, W Veterans Dr",Ogden,IA,50212,10/01/2016,42.03201,-94.028392
1015,4839,DS Services LLC,A,87 8th St N,Northwood,IA,50459,10/01/2016,43.444481,-93.220898
1016,4840,Independence Ave Liquor & Food / Waterloo,A,1761 Independence Ave,Waterloo,IA,50707,10/01/2016,42.498404,-92.302514
1017,4841,Cozy Mart,A,2920 W Locust St,Davenport,IA,52804,10/01/2016,41.538161,-90.619947
1018,4843,Stewart Road Fast Break,A,"2418, Stewart Rd",Muscatine,IA,52761,10/01/2016,41.390874,-91.072687
1019,4844,Iowa City Fast Break,A,"2580, Naples Ave",Iowa City,IA,52240,10/01/2016,41.632777,-91.571067
1020,4845,3rd St Convenience,A,"216, 3rd St SE",Cedar Rapids,IA,52401,10/01/2016,41.977833,-91.666014
1021,4846,Casey's General Store #2697 / Onawa,A,"706, 10th St",Onawa,IA,51040,10/01/2016,42.030357,-96.097205
1022,4847,Slagle Foods LeClaire,A,1301 Eagle Ridge Rd,Leclaire,IA,52753,10/01/2016,41.587346,-90.359846
1023,4848,Kum & Go #246 / Winterset,A,111 E Jefferson St,Winterset,IA,50273,10/01/2016,41.335457,-94.012692
1024,4849,C Fresh Market,A,"801, University Ave",Des Moines,IA,50314,10/01/2016,41.600826,-93.627851
1025,4852,Kum & Go #520 / Cedar Rapids,A,2604 16th Ave,Cedar Rapids,IA,52404,10/01/2016,41.963064,-91.707035
1026,4853,Kum & Go #62 / Johnston,A,6130 NW 86th St,Johnston,IA,50131,10/01/2016,41.67184,-93.736534
1027,4854,Casey's General Store #3029 / Armstrong,A,"307, S 4th Ave",Armstrong,IA,50514,10/01/2016,43.39274,-94.483108
1028,4855,Casey's General Store #3200 / Strawberry Point,A,"308, W Mission",Strawberry Point,IA,52076,10/01/2016,42.684509,-91.539904
1029,4856,Brothers Market / Lisbon,A,930 Commercial St,Lisbon,IA,52253,10/01/2016,41.918751,-91.402516
1030,4857,Westland Fast Break,A,1108 W Agency Rd,West Burlington,IA,52655,10/01/2016,40.811812,-91.169561
1031,4858,Hwy 34 Truckstop,A,4305 W Mt Pleasant,West Burlington,IA,52655,10/01/2016,40.82658,-91.208325
1032,4859,Circle K #6604 / Burlington,A,421 N Main St,Burlington,IA,52601,10/01/2016,40.81107,-91.101108
1033,4861,The Station / Cedar Rapids,A,3645 Stone Creek Circle SW,Cedar Rapids,IA,52404,10/01/2016,41.943615,-91.747601
1034,4862,Pronto Market / Kingsley,I,101 MAIN ST,Kingsley,IA,51028,10/01/2016,42.587074,-95.967322
1035,4863,White Cross Cellars,A,755 48th AVE,Amana,IA,52203,10/01/2016,41.798346,-91.865602
1036,4864,CLINTON LIQUOR & CONVENIENCE STORE,A,1641 S Bluff Blvd,Clinton,IA,52733,10/01/2016,41.833079,-90.225779
1037,4866,Tobacco Hut #18 / Council Bluffs,A,429 Veterans Memorial,Council Bluffs,IA,51501,10/01/2016,41.219624,-95.851844
1038,4867,Speedy Gas N Shop,A,430 S 35th St,Council Bluffs,IA,51501,10/01/2016,41.257663,-95.902023
1039,4868,Kum & Go #59 / Waukee,A,400 Prairie Bluff Dr,Waukee,IA,50263,10/01/2016,41.565557,-93.880694
1040,4869,Lindsanator's,A,7 Goethe Street  Suite B,Guttenberg,IA,52052,10/01/2016,42.782907,-91.095813
1041,4870,Tobacco 4 Less / Bettendorf,I,1032 State St,Bettendorf,IA,52722,10/01/2016,41.525027,-90.51861
1042,4872,Casey's General Store #2644 / Earlham,A,975 N Chestnut Ave,Earlham,IA,50072,10/01/2016,41.50019,-94.123159
1043,4873,Casey's General Store #2559 / Granger,A,"1802, Sycamore St",Granger,IA,50109,10/01/2016,41.758781,-93.824366
1044,4874,Z's Quickbreak,A,"201, E Washington St",Mount Pleasant,IA,52641,10/01/2016,40.965272,-91.551598
1045,4876,Quick Mart / Hiawatha,A,"655, Robbins Rd",Hiawatha,IA,52233,10/01/2016,42.044452,-91.672961
1046,4877,World Liquor & Tobacco,A,1775 NW 86th St,Clive,IA,50325,10/01/2016,41.607853,-93.736232
1047,4878,Shortee's Pit Stop,A,"215, S Rerick Ave",Primghar,IA,51245,10/01/2016,43.085223,-95.624301
1048,4879,Sam's Mini Mart / Morningside Ave Sioux City,A,4218 MORNINGSIDE AVE,Sioux City,IA,51106,10/01/2016,42.47063,-96.352852
1049,4880,Casey's General Store #1567 / Anita,A,"912, Main St",Anita,IA,50020,10/01/2016,41.443571,-94.767871
1050,4881,Sperry One Stop Shop LLC,I,516 Hwy 141,Coon Rapids,IA,50058,10/01/2016,41.865892,-94.678289
1051,4882,Casey's General Store #3026 / St Charles,A,209 E Main St,St Charles,IA,50240,10/01/2016,41.288487,-93.803773
1052,4883,K & L Foods,I,"118, S Main St",Sigourney,IA,52591,10/01/2016,41.332944,-92.205098
1053,4884,Tobacco Hut #11 / Sioux City,A,"4523, Morningside Ave",Sioux City,IA,51106,10/01/2016,42.470479,-96.348659
1054,4885,SNK Gas & Food LLC,A,"18820, Bellevue Cascade Rd",Zwingle,IA,52079,10/01/2016,42.240381,-90.676817
1055,4887,Kum & Go #66 / West Des Moines,A,5308 University Ave,West Des Moines,IA,50266,10/01/2016,41.60046,-93.778685
1056,4888,Circle S Bluff Stop,A,302 1st St,Sergeant Bluff,IA,51054,10/01/2016,42.400333,-96.361378
1057,4889,Fast Trip / Des Moines,I,1516 SE  1st St,Des Moines,IA,50315,10/01/2016,41.575862,-93.613501
1058,4890,Casey's General Store #3210 / Urbandale,A,4400 128th St,Urbandale,IA,50323,10/01/2016,41.640368,-93.7945
1059,4891,Schottsy's Liquor,A,109 5th St,Sibley,IA,51249,10/01/2016,43.403948,-95.758274
1060,4892,Sara Mini Mart,A,1026 W River Dr,Davenport,IA,52802,10/01/2016,41.520157,-90.588378
1061,4893,Casey's General Store #3098 / WDM,A,105 Grand Ave,West Des Moines,IA,50265,10/01/2016,41.582697,-93.70379
1062,4895,Big Discount Liquor,A,5427 Center Point Rd NE,Cedar Rapids,IA,52402,10/01/2016,42.033124,-91.668065
